wave,id,risk,offer_rate,photo_female,photo_none,intshown,suggest_use,special_offer,applied
2,23170,High,4.99,1,0,1,1,1,0
1,23171,High,11.19,0,1,1,1,1,0
1,23172,High,4.99,1,0,1,0,1,0
1,23173,High,8,1,0,1,1,1,0
2,23174,High,9.25,0,0,1,0,1,0
2,23175,High,8.880000000000001,0,1,1,0,0,1
2,23176,High,9.25,0,0,1,1,1,0
2,23177,High,10.5,1,0,1,1,0,0
2,23178,Medium,6.75,0,0,1,1,0,0
2,23179,High,6.5,0,0,1,1,1,0
2,23180,High,4.49,0,0,0,0,1,0
2,23181,High,8.880000000000001,1,0,1,1,1,0
2,23182,High,4,1,0,1,0,1,0
1,23183,High,11.75,1,0,1,1,1,0
2,23184,High,7.77,0,0,1,0,1,0
2,23185,High,7.5,1,0,1,1,0,0
2,23186,High,7.77,0,0,0,1,1,0
2,23187,High,8,1,0,1,1,1,0
2,23188,High,10,1,0,1,1,1,0
2,23189,Low,5.49,0,1,0,1,1,0
1,23190,High,8.880000000000001,0,0,1,1,1,0
2,23191,High,11.19,0,1,1,1,1,0
2,23192,High,6,0,0,0,1,1,0
2,23193,High,3.99,1,0,0,1,1,0
1,23194,High,7.5,1,0,0,1,1,0
2,23195,High,7.49,0,0,1,0,1,0
1,23196,Low,5.99,0,1,1,0,1,0
2,23197,Medium,6.99,0,1,1,1,1,0
2,23198,Low,4.49,0,1,1,1,1,0
2,23199,High,11.69,0,1,1,1,1,0
2,23200,High,11.11,1,0,0,1,0,0
1,23201,High,10.49,1,0,1,1,1,0
1,23202,Medium,9.49,0,1,0,1,1,1
2,23203,Low,7,0,0,1,0,1,0
2,23204,High,11.75,1,0,1,1,0,0
2,23205,High,9.49,0,0,1,1,1,0
2,23206,High,10.49,0,0,0,1,1,0
2,23207,High,9.69,0,0,1,1,0,0
2,23208,High,6.99,0,1,1,1,1,0
2,23209,High,8.5,0,1,1,1,0,0
1,23210,High,10.5,1,0,1,1,1,0
2,23211,High,7.75,0,0,1,0,1,0
1,23212,High,8.5,0,0,0,1,1,0
1,23213,High,11.19,0,0,0,1,1,0
2,23214,High,3.5,0,0,1,1,1,0
2,23215,High,11.19,1,0,1,1,1,0
1,23216,High,10.5,0,1,1,1,1,0
1,23217,High,8,1,0,0,1,1,0
2,23218,Low,7.5,1,0,1,1,1,0
1,23219,High,8.19,0,0,1,1,1,1
2,23220,High,9.49,1,0,1,1,0,0
1,23221,High,8.5,0,1,1,1,1,0
2,23222,High,8,0,1,0,1,1,0
2,23223,High,5.49,1,0,1,1,1,0
1,23224,High,11.75,1,0,1,0,1,0
2,23225,High,3.49,0,0,1,1,0,0
2,23226,High,8.5,0,0,0,1,1,0
1,23227,Low,7,1,0,1,0,1,0
2,23228,High,11.69,1,0,1,1,1,0
2,23229,High,10.99,0,1,1,1,1,0
1,23230,High,10,0,0,0,1,1,0
2,23231,Medium,8.99,0,0,1,1,0,0
2,23232,High,6.5,1,0,1,1,1,1
2,23233,High,4.99,1,0,1,1,1,0
2,23234,High,11,0,0,1,0,1,0
2,23235,High,10.5,1,0,1,1,1,0
2,23236,Medium,7.75,1,0,1,1,0,0
2,23237,High,6.5,1,0,1,1,1,0
1,23238,High,9.25,0,1,0,1,1,0
2,23239,High,11.19,1,0,1,1,0,0
2,23240,Low,7.49,1,0,1,1,1,0
2,23241,High,6.99,1,0,1,0,1,0
2,23242,High,11.69,0,0,1,1,1,0
2,23243,High,4.44,0,1,0,1,1,0
2,23244,Low,7,0,1,1,1,1,0
2,23245,High,7,1,0,1,1,1,0
2,23246,High,11.19,1,0,1,1,1,0
2,23247,High,11.11,0,1,1,1,1,0
2,23248,High,10,1,0,1,0,0,0
2,23249,Medium,6.99,1,0,1,1,1,0
2,23250,High,5.99,0,1,0,1,0,0
2,23251,High,4,1,0,1,1,1,0
2,23252,High,7.49,0,0,1,1,0,0
1,23253,High,8.880000000000001,1,0,1,1,1,0
2,23254,High,10,1,0,1,1,0,0
1,23255,High,9.69,1,0,1,1,1,0
1,23256,Low,4.99,0,1,0,0,1,0
2,23257,High,10,0,0,1,1,1,1
1,23258,High,11.19,0,1,1,1,1,0
2,23259,Low,6.5,0,1,1,1,1,0
2,23260,High,10.25,1,0,1,0,1,0
2,23261,High,11.11,0,0,1,1,1,0
2,23262,Medium,9.25,0,0,1,1,1,0
1,23263,High,7.75,0,0,0,1,1,0
1,23264,Low,7.5,0,0,1,0,1,0
1,23265,Medium,7,0,1,1,1,1,0
1,23266,Low,7.75,0,0,1,1,1,0
1,23267,Low,6,0,1,0,1,1,0
2,23268,High,9.99,0,0,1,1,1,0
2,23269,High,7.77,1,0,1,1,1,0
1,23270,Low,5.99,1,0,1,1,1,0
2,23271,Medium,7.5,1,0,1,1,0,1
2,23272,High,5.99,1,0,0,1,0,0
1,23273,High,10.99,0,1,1,1,1,0
1,23274,High,6.75,0,0,0,1,1,0
1,23275,High,6,1,0,1,1,1,1
2,23276,Low,6.99,1,0,0,0,0,0
1,23277,Medium,8,0,1,1,1,1,0
1,23278,High,7,1,0,1,1,1,0
1,23279,High,5.5,0,1,1,1,1,0
2,23280,High,8.19,0,1,1,1,1,0
2,23281,High,8,1,0,1,1,0,0
1,23282,High,4.99,1,0,1,1,1,0
2,23283,High,8.99,0,1,1,1,0,0
1,23284,Low,6,1,0,1,1,1,0
1,23285,High,6.75,0,0,0,1,1,0
2,23286,High,4,1,0,0,1,0,0
1,23287,High,3.49,0,0,1,0,1,0
2,23288,High,10,1,0,1,1,1,0
1,23289,High,10,1,0,1,1,1,0
1,23290,High,9.75,0,0,0,0,1,0
1,23291,High,8,1,0,1,0,1,0
2,23292,High,3.49,1,0,0,1,0,0
2,23293,High,5,0,1,1,1,0,1
1,23294,High,10.99,0,1,1,1,1,0
1,23295,High,6.99,0,0,1,1,1,1
2,23296,High,6.99,1,0,1,1,1,0
2,23297,High,10,1,0,1,1,0,0
1,23298,High,8.5,0,0,1,0,1,0
2,23299,Low,4.99,0,0,1,0,1,0
1,23300,High,7.75,0,0,1,1,1,0
1,23301,High,7.99,1,0,1,1,1,0
2,23302,High,11.75,0,1,1,1,1,0
2,23303,High,8.99,1,0,0,1,1,0
2,23304,High,7.25,0,1,1,1,1,0
2,23305,High,3.99,0,0,1,1,0,0
2,23306,High,5.49,0,0,0,1,1,0
2,23307,High,3.99,1,0,1,1,1,0
2,23308,High,7.49,1,0,1,0,1,0
1,23309,High,3.49,1,0,0,1,1,0
1,23310,High,8.880000000000001,1,0,1,1,1,0
2,23311,High,5,0,1,1,0,1,0
1,23312,Low,5.5,0,1,1,1,1,0
2,23313,Medium,8.5,0,0,1,1,0,0
2,23314,High,4.5,1,0,1,1,0,0
2,23315,High,8,0,0,1,0,1,0
2,23316,Medium,7.49,0,0,1,1,0,0
1,23317,High,11.69,0,0,0,1,1,0
1,23318,Medium,7.25,0,0,1,1,1,0
1,23319,High,11.19,1,0,1,1,1,0
2,23320,High,9.69,0,1,1,1,0,0
2,23321,High,11,0,0,0,1,1,0
1,23322,High,3.99,1,0,1,1,1,0
2,23323,Medium,5,0,0,1,1,0,0
2,23324,High,5.49,1,0,1,1,0,0
2,23325,High,10,1,0,0,0,0,0
2,23326,High,11.19,0,0,0,1,1,0
2,23327,High,10.99,0,0,1,1,1,0
2,23328,High,5.49,1,0,1,1,0,0
1,23329,High,11.11,1,0,1,1,1,0
2,23330,High,6.99,1,0,1,1,1,0
1,23331,High,9,1,0,1,0,1,0
1,23332,Low,5.99,0,0,0,1,1,0
2,23333,High,5.5,1,0,1,1,1,0
2,23334,Medium,6,1,0,0,1,1,0
2,23335,High,9.99,0,1,1,1,0,0
1,23336,High,9.49,0,0,1,0,1,0
2,23337,High,10.5,0,0,1,1,0,0
2,23338,High,9.49,1,0,1,1,0,0
2,23339,High,8.19,1,0,0,0,0,0
2,23340,High,7.49,0,0,1,1,0,0
1,23341,High,7.99,0,0,1,1,1,0
2,23342,High,9.49,0,0,0,1,1,0
2,23343,High,6.5,1,0,1,1,1,0
2,23344,High,11.11,1,0,1,1,1,0
2,23345,High,10.49,0,0,1,1,1,0
1,23346,Low,6.99,0,1,1,1,1,0
2,23347,High,11.11,1,0,1,1,0,1
1,23348,High,8.5,1,0,1,0,1,0
2,23349,Low,7.5,0,0,1,1,1,0
1,23350,High,7.49,1,0,1,1,1,0
1,23351,High,4.49,1,0,1,0,1,0
1,23352,Medium,4.49,0,1,1,1,1,0
2,23353,Low,7.75,0,0,1,1,0,1
1,23354,High,8.19,1,0,1,0,1,0
1,23355,High,9.49,0,0,1,1,1,0
1,23356,Low,3.49,1,0,1,0,1,0
1,23357,Low,3.99,0,1,0,1,1,0
2,23358,High,5.99,0,0,1,1,0,0
1,23359,High,7.77,1,0,1,1,1,0
1,23360,High,11.75,0,0,1,1,1,0
2,23361,Low,6.5,0,0,1,1,0,0
2,23362,Medium,7.75,1,0,1,1,0,0
2,23363,High,8.19,0,1,1,1,1,1
1,23364,Medium,7,1,0,1,1,1,0
2,23365,High,7.49,1,0,1,1,1,0
2,23366,Medium,7.75,0,0,1,1,1,0
2,23367,High,8.19,1,0,0,1,1,0
1,23368,High,11,0,0,1,0,1,1
2,23369,High,5.5,0,0,1,1,0,0
2,23370,High,10.25,1,0,1,1,1,0
2,23371,High,3.5,0,0,1,1,1,1
2,23372,High,7.75,0,1,1,1,1,0
2,23373,High,8,0,1,1,1,1,0
2,23374,High,9.69,0,0,0,1,1,0
2,23375,High,11.69,1,0,1,1,0,0
2,23376,Medium,4,1,0,1,1,1,0
2,23377,Low,5,1,0,1,1,1,0
2,23378,High,11.19,1,0,1,1,1,0
2,23379,High,10.5,0,0,1,1,1,0
2,23380,High,11.11,1,0,1,0,1,0
1,23381,High,9.99,0,0,1,1,1,0
1,23382,High,9.49,1,0,1,0,1,0
1,23383,High,9,0,0,1,1,1,0
2,23384,High,8.99,0,0,1,1,0,0
2,23385,High,11.11,0,1,1,1,1,0
1,23386,High,8.880000000000001,1,0,1,1,1,0
2,23387,Low,3.99,0,0,1,1,1,0
2,23388,Low,7.5,0,1,1,1,0,0
1,23389,Medium,9.49,0,1,1,1,1,0
2,23390,High,4.99,1,0,1,1,1,0
2,23391,High,11,0,0,1,1,0,0
1,23392,High,7.77,0,0,1,1,1,0
1,23393,High,4.5,0,0,1,1,1,0
2,23394,High,3.25,0,0,1,1,1,0
2,23395,High,9.75,1,0,1,1,1,0
2,23396,High,7.75,1,0,1,1,0,0
2,23397,High,7.25,0,0,1,1,1,0
1,23398,High,8.99,0,0,1,1,1,0
1,23399,High,9.75,1,0,1,0,1,0
1,23400,High,7.5,0,1,1,1,1,0
1,23401,High,11.19,1,0,1,1,1,0
1,23402,High,4.5,0,0,1,1,1,0
2,23403,High,9.25,0,0,1,1,1,0
2,23404,High,11.75,0,1,1,0,1,0
2,23405,High,8.19,1,0,1,1,0,0
1,23406,High,8,0,1,0,1,1,0
1,23407,High,7.49,0,0,1,1,1,0
2,23408,Low,5.49,1,0,1,0,1,1
2,23409,High,7.49,0,0,1,1,0,0
2,23410,High,10.49,0,1,1,1,0,0
2,23411,Low,3.99,1,0,1,0,1,1
1,23412,High,10.49,0,1,1,1,1,0
2,23413,High,9.49,1,0,0,1,1,0
1,23414,Low,4.99,0,0,1,1,1,0
2,23415,High,8.5,0,0,1,1,1,0
2,23416,High,10.99,1,0,0,1,1,0
2,23417,Low,5.49,0,1,1,1,0,0
1,23418,Low,6.99,1,0,1,1,1,0
2,23419,Medium,8.99,1,0,1,0,1,0
2,23420,High,10.25,0,0,1,1,0,0
2,23421,High,11.19,0,0,1,0,1,0
1,23422,High,8.5,0,1,1,1,1,0
2,23423,Medium,8.19,1,0,1,1,1,0
1,23424,High,7.99,0,0,1,1,1,0
1,23425,High,7.75,1,0,1,1,1,0
1,23426,High,9.99,0,0,0,1,1,0
2,23427,High,8.880000000000001,1,0,1,1,0,0
2,23428,High,8.19,1,0,1,1,0,0
1,23429,High,8,1,0,1,1,1,0
2,23430,High,9,0,0,1,1,1,0
2,23431,High,7,0,1,0,1,1,0
1,23432,High,4.49,0,0,1,1,1,0
2,23433,High,4.44,1,0,1,1,1,0
1,23434,High,8.5,0,0,1,1,1,0
2,23435,High,11.19,1,0,1,0,1,0
1,23436,Low,7.25,0,1,1,1,1,0
2,23437,High,9,1,0,1,1,1,0
1,23438,High,8.880000000000001,0,1,1,1,1,0
2,23439,Low,6.5,0,1,1,1,1,0
1,23440,Low,5.49,0,0,1,1,1,0
2,23441,High,11.11,0,0,1,1,1,0
2,23442,High,4,0,0,1,1,1,1
2,23443,High,6.99,1,0,1,0,1,0
1,23444,High,11,0,1,1,1,1,0
2,23445,Medium,7.75,1,0,1,1,0,0
2,23446,Medium,5.99,1,0,1,1,0,0
2,23447,High,10.5,0,0,0,1,1,0
2,23448,High,10.99,1,0,1,1,1,0
2,23449,High,3.99,1,0,1,1,1,0
2,23450,High,8.19,0,1,1,1,1,0
2,23451,Medium,4.99,0,1,0,1,1,0
2,23452,High,6.75,0,1,1,1,1,0
2,23453,High,3.99,1,0,0,1,1,1
2,23454,High,3.49,1,0,1,1,1,0
2,23455,High,9.25,0,0,1,1,0,0
2,23456,High,10.25,0,1,1,1,1,0
2,23457,High,10.99,0,1,1,1,1,0
1,23458,High,10.49,0,1,1,1,1,1
1,23459,High,7.25,0,0,1,1,1,0
1,23460,High,10.25,0,1,1,0,1,0
2,23461,Medium,9,0,1,0,1,1,0
2,23462,Low,6.99,0,1,1,1,0,0
2,23463,High,7.77,0,0,1,0,0,0
1,23464,High,7.25,0,0,0,1,1,0
2,23465,High,11.11,0,1,1,1,1,0
1,23466,High,7.99,0,0,1,0,1,0
1,23467,High,10.99,0,1,0,1,1,0
2,23468,High,8.880000000000001,1,0,1,1,0,0
1,23469,Medium,7.49,0,1,0,1,1,0
2,23470,High,11.19,0,0,0,0,1,0
2,23471,High,3.49,0,1,1,0,1,0
2,23472,High,4.44,0,0,1,1,1,0
2,23473,High,10.5,0,1,0,1,1,0
2,23474,High,9.99,0,0,1,1,1,0
2,23475,Medium,7,0,0,1,1,0,0
2,23476,Low,3.49,1,0,1,1,1,1
1,23477,High,7.25,1,0,1,1,1,0
1,23478,High,6.99,0,1,1,1,1,0
1,23479,High,11.19,1,0,0,1,1,0
2,23480,High,10.5,0,0,1,0,1,0
1,23481,High,11.69,0,0,1,1,1,0
1,23482,High,11.69,1,0,1,1,1,0
1,23483,High,11.69,1,0,1,1,1,0
1,23484,High,7.77,1,0,0,1,1,0
2,23485,Low,3.49,0,1,1,1,0,0
1,23486,High,11.11,0,0,1,1,1,0
1,23487,Low,7.5,0,0,1,1,1,1
1,23488,Medium,7.99,0,0,0,1,1,1
2,23489,High,5.5,0,0,1,1,1,0
1,23490,High,7,0,0,1,1,1,0
1,23491,High,10,0,1,1,1,1,0
2,23492,High,9.75,0,0,1,0,0,0
2,23493,High,3.5,0,0,1,0,1,0
2,23494,High,10.99,0,0,1,1,1,0
1,23495,High,7.5,0,0,1,1,1,0
2,23496,High,7.77,0,1,1,0,0,0
2,23497,High,10.25,0,1,1,1,1,0
2,23498,High,3.25,1,0,1,1,1,0
2,23499,Low,7,0,0,1,1,1,0
2,23500,High,11.19,0,1,1,1,1,0
1,23501,High,3.25,1,0,1,1,1,0
2,23502,High,6.99,0,1,0,1,1,0
2,23503,High,5.99,0,0,1,1,1,0
2,23504,High,9,0,0,1,1,0,0
2,23505,High,11.69,1,0,1,1,0,0
1,23506,High,9,0,1,1,1,1,0
2,23507,High,11,0,1,0,1,1,0
2,23508,Medium,5,1,0,1,1,1,0
1,23509,High,11.19,0,0,0,1,1,0
2,23510,High,11.19,0,0,1,1,1,0
2,23511,High,5.99,0,0,1,1,1,0
2,23512,High,5.99,0,0,0,0,0,0
2,23513,High,11.75,0,1,1,0,1,0
2,23514,High,11,0,1,1,0,1,0
2,23515,High,8.99,0,0,1,1,1,0
1,23516,High,7.5,1,0,1,1,1,0
1,23517,High,11.11,0,0,1,1,1,0
1,23518,High,7.25,1,0,1,1,1,0
2,23519,High,4.44,1,0,1,1,0,0
1,23520,High,11.75,1,0,1,1,1,0
1,23521,High,8,1,0,1,0,1,0
1,23522,High,10.25,0,1,0,1,1,0
2,23523,High,11.75,0,0,1,1,0,0
1,23524,High,9.99,0,1,1,1,1,0
2,23525,Low,4,0,0,0,0,1,0
2,23526,High,9,1,0,0,1,0,0
2,23527,High,7.25,1,0,1,1,1,0
2,23528,High,8.19,1,0,1,1,0,0
2,23529,High,6.99,1,0,1,1,1,0
2,23530,Low,5.5,0,0,1,1,1,0
2,23531,High,11.75,0,0,1,1,0,0
2,23532,High,6,1,0,1,1,1,0
1,23533,High,7.49,0,0,1,1,1,0
1,23534,Medium,6.99,0,1,1,1,1,0
1,23535,High,10.99,0,0,0,1,1,0
1,23536,High,9,1,0,1,1,1,0
1,23537,High,9.25,0,1,0,1,1,0
1,23538,High,8.19,0,0,1,1,1,0
2,23539,High,10,0,0,1,1,1,1
1,23540,Medium,6.99,0,0,1,1,1,0
2,23541,High,3.49,1,0,1,0,1,0
2,23542,High,9.49,1,0,1,1,1,0
2,23543,High,11,1,0,0,1,1,0
2,23544,High,8.5,0,0,0,1,1,0
2,23545,High,9.75,0,0,1,0,1,0
2,23546,High,10.99,0,0,1,1,0,0
2,23547,High,10.99,0,0,1,1,1,0
1,23548,Low,6,1,0,0,0,1,1
1,23549,High,10.49,1,0,1,1,1,0
2,23550,High,7.75,1,0,1,1,1,0
1,23551,High,5.99,1,0,1,1,1,0
2,23552,Low,6.99,1,0,1,1,1,0
2,23553,High,8.99,0,0,1,1,1,0
2,23554,High,7.5,0,0,1,1,0,0
2,23555,High,6.75,0,0,1,1,1,0
2,23556,High,9.99,1,0,1,1,1,1
2,23557,High,11.19,0,0,1,1,0,0
2,23558,Low,5.55,0,0,1,1,1,0
1,23559,High,11.69,0,1,1,1,1,0
2,23560,High,7.49,0,0,1,1,1,0
2,23561,High,3.99,0,1,1,1,0,0
1,23562,High,10.49,0,1,0,1,1,0
2,23563,High,8.880000000000001,0,0,1,1,1,0
2,23564,High,6,1,0,1,1,1,0
2,23565,High,6.75,0,0,1,0,1,0
1,23566,High,11,0,1,1,1,1,0
1,23567,High,11.19,0,1,0,1,1,0
2,23568,High,8.880000000000001,1,0,1,1,1,0
2,23569,High,9.69,1,0,1,0,1,0
1,23570,High,11.19,0,0,1,1,1,0
1,23571,High,9,1,0,1,1,1,1
2,23572,High,9.69,0,0,1,1,1,0
2,23573,High,8.5,1,0,1,1,0,0
1,23574,High,6.99,1,0,1,1,1,0
1,23575,High,6.99,0,0,1,1,1,0
2,23576,High,5.49,1,0,1,1,0,0
1,23577,High,5.99,1,0,1,1,1,0
1,23578,Medium,9.75,1,0,1,1,1,0
2,23579,High,4.5,1,0,0,1,0,0
2,23580,High,9,0,1,0,1,0,0
2,23581,High,5.99,1,0,0,1,0,0
2,23582,High,10.49,1,0,1,1,0,0
2,23583,High,7.25,1,0,0,1,0,0
2,23584,High,10.5,0,0,1,0,1,0
2,23585,Medium,9.25,0,0,1,1,0,0
2,23586,High,10.99,0,1,1,1,0,0
2,23587,High,4.5,0,0,1,1,1,0
2,23588,Medium,9.75,0,1,0,1,0,0
2,23589,High,3.49,1,0,1,1,1,0
1,23590,High,3.25,0,0,1,0,1,0
1,23591,High,9.99,0,0,1,1,1,0
1,23592,High,10.49,0,0,1,1,1,0
2,23593,High,10,0,0,1,0,0,0
2,23594,High,9.69,0,1,0,1,1,0
1,23595,Low,6.75,0,0,0,0,1,0
2,23596,High,9.49,1,0,1,1,0,0
1,23597,High,8.99,1,0,1,0,1,0
1,23598,High,8.99,0,0,1,1,1,0
1,23599,High,11.75,1,0,1,1,1,0
2,23600,High,11.19,0,1,1,1,1,0
1,23601,Medium,8.880000000000001,0,0,0,1,1,0
1,23602,High,11,0,0,1,0,1,0
1,23603,High,10.49,1,0,1,1,1,0
2,23604,High,9.75,0,0,1,1,1,0
1,23605,High,9.75,1,0,1,1,1,0
1,23606,High,8.99,0,1,1,1,1,1
2,23607,High,7.75,1,0,0,1,0,0
1,23608,High,7.25,1,0,1,0,1,0
2,23609,High,9.75,1,0,1,1,1,0
2,23610,Medium,8.19,0,0,1,1,0,1
1,23611,High,10.49,0,1,1,0,1,0
2,23612,High,7.49,1,0,0,1,0,0
1,23613,High,5.49,1,0,1,0,1,0
2,23614,High,8.5,0,0,1,0,1,0
2,23615,High,11,0,0,1,1,1,0
2,23616,High,8.880000000000001,1,0,1,1,1,0
1,23617,High,8.99,1,0,1,1,1,0
2,23618,High,11,1,0,1,1,0,0
1,23619,High,8.19,0,1,1,1,1,0
2,23620,High,9.69,0,0,1,1,1,0
1,23621,Low,4.49,0,0,1,1,1,0
1,23622,High,3.99,1,0,1,1,1,0
1,23623,Low,6.99,0,1,1,1,1,0
2,23624,High,5.5,1,0,1,0,1,0
1,23625,High,7.25,0,0,0,0,1,0
2,23626,Low,5.55,1,0,0,1,1,0
1,23627,High,5.55,0,0,1,1,1,1
2,23628,Medium,7.5,0,0,1,1,0,0
2,23629,High,9.49,0,1,1,0,1,0
2,23630,High,7.77,0,0,1,0,1,0
1,23631,High,7.99,0,0,1,1,1,0
1,23632,High,11.19,0,0,1,1,1,0
2,23633,High,8.5,0,0,0,1,0,0
2,23634,High,7.75,1,0,0,0,1,0
2,23635,High,9.69,1,0,1,1,1,0
2,23636,High,9.49,0,0,1,0,1,0
2,23637,High,11.19,1,0,0,1,1,0
1,23638,High,4.49,0,0,0,1,1,1
2,23639,High,9,0,0,1,1,1,0
2,23640,High,7.5,1,0,1,0,1,0
1,23641,Low,5.99,0,0,1,0,1,1
1,23642,High,8,0,0,1,1,1,0
1,23643,Medium,4.44,1,0,1,1,1,0
1,23644,Low,4.49,0,0,1,1,1,1
2,23645,High,10.25,0,0,0,1,1,0
2,23646,Low,3.99,0,0,1,0,1,0
1,23647,High,7.49,1,0,1,1,1,0
2,23648,High,11.69,0,0,1,1,0,0
2,23649,High,10.25,0,0,0,1,0,1
1,23650,Low,5.99,0,1,1,0,1,0
1,23651,High,7,0,1,1,1,1,0
2,23652,High,10.49,1,0,1,1,1,0
2,23653,High,8.5,0,0,0,1,0,0
2,23654,High,3.25,1,0,1,0,1,0
1,23655,High,7.75,1,0,1,1,1,0
2,23656,High,9.99,0,1,1,1,1,0
1,23657,Low,6.75,0,0,1,1,1,0
2,23658,High,9.25,0,0,1,1,0,0
2,23659,High,3.49,0,0,0,1,0,0
2,23660,High,10.25,0,1,1,1,1,0
1,23661,High,4.99,0,0,0,0,1,0
1,23662,Low,4.49,1,0,1,1,1,1
2,23663,High,5.99,0,0,1,1,1,0
2,23664,High,6.99,0,1,1,1,0,0
1,23665,High,7.99,0,0,1,1,1,0
1,23666,High,4,1,0,1,0,1,0
2,23667,High,9.99,1,0,1,1,0,0
2,23668,High,4.99,0,1,1,1,0,0
1,23669,High,3.49,1,0,0,1,1,0
2,23670,High,3.49,0,1,1,1,1,0
1,23671,High,4.5,0,0,1,1,1,0
1,23672,High,11,1,0,1,1,1,0
1,23673,High,10.49,0,1,1,0,1,0
2,23674,High,6.99,0,1,0,0,1,0
2,23675,High,11.11,1,0,1,1,0,0
2,23676,High,10.25,0,0,1,1,1,0
1,23677,High,9.69,0,0,1,1,1,0
2,23678,High,5.49,0,0,1,1,1,0
2,23679,Low,6.5,1,0,1,1,0,1
2,23680,High,10.49,0,1,1,1,1,0
2,23681,High,8.19,0,0,1,1,1,0
1,23682,High,11.75,0,1,1,1,1,0
2,23683,Medium,9.49,1,0,1,0,0,1
1,23684,High,5.55,1,0,1,1,1,0
2,23685,High,7,0,0,1,1,1,0
2,23686,High,11,0,0,1,1,0,0
2,23687,High,6,0,0,1,1,0,0
2,23688,High,8.99,0,0,1,1,0,0
2,23689,High,6.99,0,1,1,0,0,0
2,23690,High,5.99,0,0,1,1,1,1
2,23691,High,4.49,1,0,1,1,1,0
2,23692,High,11.11,1,0,1,1,1,0
1,23693,High,9.75,0,1,1,0,1,0
1,23694,High,10,0,0,1,1,1,0
2,23695,High,9.99,0,0,1,1,0,0
2,23696,High,5.49,1,0,1,0,0,0
2,23697,High,4.49,1,0,1,0,0,0
2,23698,Medium,4.49,0,1,1,1,1,0
2,23699,Medium,3.99,1,0,1,1,1,0
2,23700,High,10.5,0,1,1,1,1,0
1,23701,Low,3.99,0,0,1,1,1,0
1,23702,High,8.99,0,0,1,1,1,0
2,23703,High,5.99,1,0,1,0,1,0
2,23704,High,10.99,0,1,1,0,1,0
1,23705,High,5.49,1,0,1,0,1,0
2,23706,High,8,0,0,1,0,1,0
2,23707,Medium,8.99,0,0,1,1,1,0
1,23708,High,6.5,0,1,0,1,1,0
2,23709,High,9,0,1,1,1,0,0
1,23710,Medium,8,0,0,1,1,1,0
2,23711,High,3.99,1,0,1,1,0,0
2,23712,High,3.25,1,0,1,1,0,0
2,23713,Low,6.75,1,0,1,1,1,0
2,23714,Low,7.75,0,0,0,1,1,1
2,23715,High,8,1,0,1,1,0,1
2,23716,High,8,1,0,1,1,1,0
2,23717,High,5.5,1,0,1,1,1,1
1,23718,High,9.49,0,0,1,1,1,0
2,23719,High,8.99,0,1,1,1,1,0
2,23720,Low,7,0,1,1,1,0,0
1,23721,High,4.5,0,0,1,1,1,0
1,23722,High,4.99,0,1,1,0,1,0
2,23723,High,3.49,0,1,1,1,1,0
1,23724,Low,5,0,0,1,1,1,1
2,23725,High,8.19,1,0,1,0,0,0
1,23726,High,7.5,0,0,1,0,1,0
1,23727,High,11.69,0,0,0,0,1,0
2,23728,High,7.75,0,0,1,1,1,0
2,23729,High,11,0,0,1,0,1,0
1,23730,High,9.99,0,0,0,1,1,0
2,23731,High,11.19,0,1,1,1,0,0
2,23732,High,7.49,1,0,1,1,1,0
2,23733,High,5,0,0,1,1,1,0
2,23734,High,10.5,1,0,1,1,0,0
2,23735,Medium,7.49,1,0,1,1,1,0
2,23736,High,3.49,0,0,1,0,1,0
2,23737,High,11.19,1,0,1,1,0,0
2,23738,High,4.5,1,0,1,1,1,0
1,23739,High,3.99,0,0,1,0,1,0
2,23740,High,9.49,0,0,1,1,1,0
2,23741,High,5.99,0,0,1,1,1,0
2,23742,High,10.25,0,1,1,1,0,0
2,23743,High,7.75,1,0,1,0,1,0
2,23744,High,4.99,1,0,1,0,0,0
2,23745,High,11.11,1,0,1,1,0,0
2,23746,High,10.25,0,1,1,1,1,0
2,23747,High,3.5,1,0,1,1,0,0
1,23748,High,4,0,0,1,1,1,0
2,23749,High,10.49,0,0,1,1,0,0
2,23750,Medium,5,1,0,1,1,1,0
2,23751,High,10,1,0,1,0,0,0
1,23752,High,9.75,1,0,0,1,1,0
1,23753,High,6.99,1,0,0,1,1,0
2,23754,High,8.99,0,1,1,1,0,0
1,23755,High,11.69,0,0,0,1,1,0
2,23756,High,9.25,0,1,1,1,1,0
2,23757,Medium,7.99,1,0,1,0,1,0
2,23758,High,10.99,0,0,1,0,1,0
1,23759,Medium,9,0,0,0,1,1,0
1,23760,High,8.880000000000001,1,0,1,1,1,0
2,23761,Medium,8.99,1,0,1,0,1,0
2,23762,High,7.49,0,1,1,1,1,0
1,23763,High,5.55,0,0,1,1,1,0
2,23764,High,10.25,0,1,1,1,1,0
1,23765,High,5.49,1,0,0,1,1,0
1,23766,Medium,5.99,0,1,1,0,1,0
2,23767,High,4.99,0,0,1,1,0,0
1,23768,Low,7.25,1,0,1,1,1,0
2,23769,High,7.99,1,0,1,1,0,0
1,23770,Low,6.5,0,0,1,1,1,1
2,23771,High,7.75,1,0,0,1,0,0
2,23772,Low,6.5,0,1,0,1,0,0
2,23773,High,6,0,0,1,1,0,0
2,23774,High,9.99,0,1,1,1,1,0
